date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:43:53	798/798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a050fcc884255231b99b7033c776070%22	https://discordapp.com/assets/3a050fcc884255231b99b7033c776070.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/3a050fcc884255231b99b7033c776070.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:54	728/728	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221115767aed344e96a27a12e97718c171%22	https://discordapp.com/assets/1115767aed344e96a27a12e97718c171.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/1115767aed344e96a27a12e97718c171.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:54	474/474	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d3478c6bd5cee0fc600e55935ddc81aa%22	https://discordapp.com/assets/d3478c6bd5cee0fc600e55935ddc81aa.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/d3478c6bd5cee0fc600e55935ddc81aa.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:54	698/698	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a085ed9c86f3613935a6a8667ba8b89%22	https://discordapp.com/assets/2a085ed9c86f3613935a6a8667ba8b89.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/2a085ed9c86f3613935a6a8667ba8b89.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:54	645/645	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2275f75c3142b8d44ea7052c2bcb9a9043%22	https://discordapp.com/assets/75f75c3142b8d44ea7052c2bcb9a9043.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/75f75c3142b8d44ea7052c2bcb9a9043.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:55	392/392	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d4a8fe68fc5f40c8a778f858881a7b84%22	https://discordapp.com/assets/d4a8fe68fc5f40c8a778f858881a7b84.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/d4a8fe68fc5f40c8a778f858881a7b84.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:55	608/608	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc48a7859a00e7d95ad8382156aab84%22	https://discordapp.com/assets/5dc48a7859a00e7d95ad8382156aab84.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/5dc48a7859a00e7d95ad8382156aab84.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:56	2301/2301	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ce15562552e3d70c56d5408cfeed2ffd%22	https://discordapp.com/assets/ce15562552e3d70c56d5408cfeed2ffd.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ce15562552e3d70c56d5408cfeed2ffd.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:56	3674/3674	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22379d2b3171722ef8be494231234da5d1%22	https://discordapp.com/assets/379d2b3171722ef8be494231234da5d1.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/379d2b3171722ef8be494231234da5d1.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:57	388/388	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22df26f079738a4dcd07cbce6eb3c957f1%22	https://discordapp.com/assets/df26f079738a4dcd07cbce6eb3c957f1.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/df26f079738a4dcd07cbce6eb3c957f1.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:57	338/338	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a86d7e56b8208da9f8623ac49fe822dc%22	https://discordapp.com/assets/a86d7e56b8208da9f8623ac49fe822dc.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/a86d7e56b8208da9f8623ac49fe822dc.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:58	427/427	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e85361cd599b6722548c5a5f003b4b78%22	https://discordapp.com/assets/e85361cd599b6722548c5a5f003b4b78.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/e85361cd599b6722548c5a5f003b4b78.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:58	482/482	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227a0be61e754af3353d0871070f46a9d6%22	https://discordapp.com/assets/7a0be61e754af3353d0871070f46a9d6.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/7a0be61e754af3353d0871070f46a9d6.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:58	946/946	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2288f960f400930f109847d0335685de69%22	https://discordapp.com/assets/88f960f400930f109847d0335685de69.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/88f960f400930f109847d0335685de69.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:59	976/976	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a99def5f819c077e5e5061cab741b7e6%22	https://discordapp.com/assets/a99def5f819c077e5e5061cab741b7e6.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/a99def5f819c077e5e5061cab741b7e6.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:43:59	3967/3967	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222cfb317f3db3963d8ded9a97ee967bac%22	https://discordapp.com/assets/2cfb317f3db3963d8ded9a97ee967bac.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/2cfb317f3db3963d8ded9a97ee967bac.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:00	3006/3006	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22278736f579d810b11ddf308cb598b19e%22	https://discordapp.com/assets/278736f579d810b11ddf308cb598b19e.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/278736f579d810b11ddf308cb598b19e.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:01	3076/3076	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238e40f25802a0fdf480d9b855a37a2f3%22	https://discordapp.com/assets/38e40f25802a0fdf480d9b855a37a2f3.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/38e40f25802a0fdf480d9b855a37a2f3.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:01	4523/4523	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cfbc2d8ceacfacf07850f986c8165195%22	https://discordapp.com/assets/cfbc2d8ceacfacf07850f986c8165195.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/cfbc2d8ceacfacf07850f986c8165195.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:01	5093/5093	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224358ad1fb423b346324516453750f569%22	https://discordapp.com/assets/4358ad1fb423b346324516453750f569.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/4358ad1fb423b346324516453750f569.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:02	2280/2280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233fedf082addb91d88abc272b4b18daa%22	https://discordapp.com/assets/33fedf082addb91d88abc272b4b18daa.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/33fedf082addb91d88abc272b4b18daa.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:02	804/804	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c73f47daf179ffade99f501bfc5101b%22	https://discordapp.com/assets/6c73f47daf179ffade99f501bfc5101b.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/6c73f47daf179ffade99f501bfc5101b.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:02	727/727	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264ae1208b6aefc0a0c3681e6be36f0ff%22	https://discordapp.com/assets/64ae1208b6aefc0a0c3681e6be36f0ff.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/64ae1208b6aefc0a0c3681e6be36f0ff.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:03	473/473	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248cf0556d93901c8cb16317be2436523%22	https://discordapp.com/assets/48cf0556d93901c8cb16317be2436523.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/48cf0556d93901c8cb16317be2436523.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:03	697/697	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229fdc63ef8a3cc1617c7586286c34e4f1%22	https://discordapp.com/assets/9fdc63ef8a3cc1617c7586286c34e4f1.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/9fdc63ef8a3cc1617c7586286c34e4f1.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:03	975/975	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2226a2dc8c9d70955a988cb377eec84c22%22	https://discordapp.com/assets/26a2dc8c9d70955a988cb377eec84c22.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/26a2dc8c9d70955a988cb377eec84c22.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:03	876/876	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2288d4f11bee9ea34fee59973b33353da0%22	https://discordapp.com/assets/88d4f11bee9ea34fee59973b33353da0.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/88d4f11bee9ea34fee59973b33353da0.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:04	1031/1031	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223245b2cd85b787b195ea8f6e10ef5790%22	https://discordapp.com/assets/3245b2cd85b787b195ea8f6e10ef5790.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/3245b2cd85b787b195ea8f6e10ef5790.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:04	2327/2327	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223e59d799436a73c024819f84ea0b627%22	https://discordapp.com/assets/23e59d799436a73c024819f84ea0b627.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/23e59d799436a73c024819f84ea0b627.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:05	3267/3267	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22386884eecd36164487505ddfbac35a9d%22	https://discordapp.com/assets/386884eecd36164487505ddfbac35a9d.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/386884eecd36164487505ddfbac35a9d.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:05	387/387	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f61b8981e92feead854f52e5a1ba14f0%22	https://discordapp.com/assets/f61b8981e92feead854f52e5a1ba14f0.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/f61b8981e92feead854f52e5a1ba14f0.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:05	315/315	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fbb6f1e160280f0e9aeb5d7c452eefe1%22	https://discordapp.com/assets/fbb6f1e160280f0e9aeb5d7c452eefe1.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/fbb6f1e160280f0e9aeb5d7c452eefe1.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:05	404/404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b4b741bef6c3de9b29e2e0653e294620%22	https://discordapp.com/assets/b4b741bef6c3de9b29e2e0653e294620.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/b4b741bef6c3de9b29e2e0653e294620.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:06	459/459	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2293f5a393e22796a850931483166d7cb9%22	https://discordapp.com/assets/93f5a393e22796a850931483166d7cb9.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/93f5a393e22796a850931483166d7cb9.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:06	898/898	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224c380650960c2b1e1584115d5e9ad63b%22	https://discordapp.com/assets/4c380650960c2b1e1584115d5e9ad63b.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/4c380650960c2b1e1584115d5e9ad63b.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:06	887/887	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22438dd7ecbffcf21b6cbf2773ade51a04%22	https://discordapp.com/assets/438dd7ecbffcf21b6cbf2773ade51a04.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/438dd7ecbffcf21b6cbf2773ade51a04.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:07	3503/3503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227a5f78de816fcecbbd1d5d6e635cc7dd%22	https://discordapp.com/assets/7a5f78de816fcecbbd1d5d6e635cc7dd.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/7a5f78de816fcecbbd1d5d6e635cc7dd.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:07	2994/2994	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f31d590e1f3629cd0b614330f4a8ee2a%22	https://discordapp.com/assets/f31d590e1f3629cd0b614330f4a8ee2a.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/f31d590e1f3629cd0b614330f4a8ee2a.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:07	4464/4464	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229ba64f1fa91ccde0eba506c1c33f3d1a%22	https://discordapp.com/assets/9ba64f1fa91ccde0eba506c1c33f3d1a.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/9ba64f1fa91ccde0eba506c1c33f3d1a.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:08	66270/66270	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e18336bc1141d8a5e88379e41e91cacb%22	https://discordapp.com/assets/e18336bc1141d8a5e88379e41e91cacb.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/e18336bc1141d8a5e88379e41e91cacb.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:08	24849/24849	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2287ad02315e38924402c7fb5017cf11ab%22	https://discordapp.com/assets/87ad02315e38924402c7fb5017cf11ab.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/87ad02315e38924402c7fb5017cf11ab.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:09	25505/25505	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ca3f5ec71bb86c6aeb015bb0d54a10fa%22	https://discordapp.com/assets/ca3f5ec71bb86c6aeb015bb0d54a10fa.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ca3f5ec71bb86c6aeb015bb0d54a10fa.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:09	66167/66167	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2240311479d87be9ab59aef9571750cd5f%22	https://discordapp.com/assets/40311479d87be9ab59aef9571750cd5f.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/40311479d87be9ab59aef9571750cd5f.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:09	24825/24825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238af48da1542dfedce582fc5e8042285%22	https://discordapp.com/assets/38af48da1542dfedce582fc5e8042285.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/38af48da1542dfedce582fc5e8042285.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:10	25503/25503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22898a7791572e9e050735eeec7e25739d%22	https://discordapp.com/assets/898a7791572e9e050735eeec7e25739d.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/898a7791572e9e050735eeec7e25739d.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:10	342/342	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22424e19296e4f30c0c8424f8407512b94%22	https://discordapp.com/assets/424e19296e4f30c0c8424f8407512b94.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/424e19296e4f30c0c8424f8407512b94.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:14	322/322	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ffa0a8d74568beaa8ec72dd51951685c%22	https://discordapp.com/assets/ffa0a8d74568beaa8ec72dd51951685c.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ffa0a8d74568beaa8ec72dd51951685c.svg	(from https://discordapp.com/assets/0.1c8060f8888950bf2fd3.css)
04:44:38	5109/5109	---MCZ	404	error ('OK')	text/html	etag:W/%2240934ddd7a690ae124c97f0d1618f628%22	https://discordapp.com/assets/ESRB_2013_Adults_Only.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ESRB_2013_Adults_Only.191.delayed	(from https://discordapp.com/assets/dabe44acadaefe22357acd28244b1933.svg)
04:44:41	5104/5104	---MCZ	404	error ('OK')	text/html	etag:W/%2240934ddd7a690ae124c97f0d1618f628%22	https://discordapp.com/assets/ESRB_2013_Rating_Pending_alt.svg	C:/Users/Psycho/Desktop/Theox/Thexo/discordapp.com/assets/ESRB_2013_Rating_Pending_alt.svg	(from https://discordapp.com/assets/0f70ca2871644a7088a012669e07299c.svg)
